customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2389-QFLNA,Female,1,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,93.9,197.86,No
3986-QRGGX,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),91.55,727.11,No
5517-HKZCY,Male,1,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,39.36,967.31,No
3569-MXDTR,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.67,165.26,No
1335-CSYHB,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,41.7,3019.49,No
5127-HXHZL,Female,0,No,Yes,21,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),72.88,1531.12,No
7787-VSCWW,Male,0,Yes,No,18,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,77.6,1375.86,No
2151-WZMRM,Female,1,Yes,Yes,12,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),76.63,930.98,No
1142-JVKMW,Female,0,Yes,No,16,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,85.76,1377.98,No
7801-QMJKM, Female ,0,Yes,No,28,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),76.12,2130.28,No
3203-QQFMV,Female,0,No,No,24,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,75.45,1791.95,No
7185-NJFQR,Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.27,6081.05,Yes
2760-LEJGG,Female,0,Yes,No,72,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.12,5121.17,No
3635-WDMDB,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),89.94,1190.44,No
4228-GFRVR,Male,0,No,Yes,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),112.71,1249.32,No
4677-TRABP,Female,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.66,407.59,No
1416-RQFMH,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,,101.87,4161.5,No
9653-PRSFG,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,100.45,7226.73,No
7036-LKZGR,Male,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),39.73,1670.13,No
7652-BCGWT,Female,1,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,40.35,2921.6,No
7118-JFTTZ,Female,0,Yes,Yes,53,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,83.53,4409.31,No
1768-LJGBS,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.79,205.45,Yes
7578-MQYPL,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,86.33,5729.18,Yes
1905-TMGLK,Female,0,No,Yes,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,118.75,3409.34,No
9491-UXKFJ,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,89.28,2392.17,Yes
2521-NMJKN,Female,1,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),106.88,2220.52,No
7422-RGKKD,Female,0,No,No,25,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.63,2171.57,No
5722-HJQDJ,Female,0,No,No,41,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),79.43,3238.79,Yes
6977-UGCNN,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,108.47,2045.39,No
8548-STVRS,Female,0,No,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),90.05,2056.13,No
4173-PDFUF,Male,1,Yes,Yes,72,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,,87.7,6319.81,No
4183-BFXHE,Female,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),94.48,2078.92,No
6462-ETCKL,Male,1,No,No,56,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,99.94,5583.22,No
4964-TLGUG,Male,0,Yes,No,30,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,67.6,2035.42,No
2531-UQVPZ,Male,0,No,No,40,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,87.51,3487.68,No
7812-FNTQY,Male,0,Yes,No,28,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,91.26,2569.8,No
6534-GPEVQ,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,32.49,954.98,No
4836-NKQQT,Female,0,No,Yes,17,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.49,1390.21,No
6084-FMJGM,Male,0,Yes,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),51.51,2122.94,No
6428-PPXNM,Male,0,Yes,No,43,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),71.41,3062.65,No
9461-YMCES,Female,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.72,1671.44,Yes
7979-WEAUX,Female,0,No,Yes,44,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.58,2183.56,No
4957-QHATN,Female,0,Yes,No,24,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,108.65,2602.62,Yes
8358-RRBRE,Male,0,Yes,Yes,56,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,73.95,4136.06,Yes
4589-RJWQU,Male,0,No,No,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,104.42,3255.14,No
4477-VQSUN,Female,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,42.98,943.39,No
9714-VYDTP,Female,1,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),42.5,592.21,No
4802-SMGCK,Female,0,No,No,36,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,84.67,3064.52,No
4657-QGEQV,Female,1,Yes,No,21,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,76.02,1594.74,No
2528-CEUGW,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,43.61,514.41,No
6606-WMXTC,Male,0,Yes,No,44,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),87.11,3820.59,No
2478-SFKGD,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,115.88,3242.38,No
3773-PXAJG,Male,0,No,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,71.54,980.12,No
8045-NWBHW,Female,0,Yes,No,54,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,73.66,4013.9,Yes
2494-NZQFA,Male,1,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),,1505.7,No
9864-GUBPT,Female,0,Yes,No,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.68,1327.59,No
9366-FBJDN,Male,0,No,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,43.07,1440.23,No
1055-KBSZG,Female,0,No,No,20,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,60.94,1217.66,No
2360-ANUPT,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,107.25,7715.98,No
2897-EKRLF,Female,0,No,No,72,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.33,5061.25,No
2332-NTUSF,Female,0,Yes,No,17,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),71.74,1212.56,No
9136-SWYVW,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,106.86,4601.53,No
1542-VKLTB,Male,0,Yes,No,49,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.26,3780.41,No
5637-JFURW,Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,45.32,933.12,No
8426-RPZJF,Male,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.47,1803.44,Yes
4683-SJVBZ,Female,1,Yes,No,22,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),107.12,2355.71,No
6978-EBQLZ,Male,0,No,No,15,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),101.89,1523.25,Yes
8224-PKJYQ,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),41.55,964.21,No
4699-LETGC,Female,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,35.26,1568.88,No
4081-JCXYP,Female,1,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,104.12,1367.53,No
4708-YJCLK,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),,603.57,No
6141-XUJMW,Male,0,No,No,38,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),118.46,4499.91,No
5433-BXCRJ,Female,0,Yes,Yes,40,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,81.21,3229.37,No
4672-KZYLA,Female,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),44.75,2013.74,No
8957-GNQXC,Female,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,106.65,1900.66,Yes
8747-LXJDX,Female,0,Yes,No,15,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,68.15,1014.41,No
4420-BLWSN,Female,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.15,1075.0,No
8170-VYRCK,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,98.14,2063.27,No
2792-PEWPD,Male,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),41.18,2080.88,No
3774-RUBQC,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,92.18,1109.53,No
4891-CKAUU,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,98.56,7084.25,No
1517-EBLJF,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,113.65,3889.07,No
4767-CLSYC,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.16,3268.19,No
9801-NASND,Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),90.67,5548.19,No
8541-BRVAR,Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,82.34,2377.3,No
3083-FPGMB,Female,0,Yes,No,10,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.69,791.38,No
3971-WSJZW,Male,0,Yes,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,100.03,6062.33,No
3246-NNSAP,Male,0,Yes,No,38,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),105.39,3988.52,Yes
5797-TEJFR,Male,0,Yes,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),94.68,3418.84,No
1344-RVEUK,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,118.75,357.5,Yes
3369-FJGBU,Male,0,Yes,No,51,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,81.5,4167.23,No
9294-SXVZR,Male,0,Yes,No,18,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.77,1221.08,No
8226-FUHVQ,Male,0,Yes,No,1,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),102.92,111.02,No
8750-PCNNK,Female,0,Yes,No,60,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,84.09,5045.25,No
3602-QFLBZ,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),41.85,410.95,Yes
6193-TASRM,Male,1,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),116.48,2188.45,No
2897-SDSDU,Male,0,No,Yes,19,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),111.53,2124.87,No
7364-PBJHL,Female,0,No,No,21,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),74.87,1573.1,No
2459-HJNVS,Female,0,Yes,No,54,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),74.84,4032.4,Yes
7260-SFPTS,Female,0,No,No,57,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),118.75,6747.82,No
3850-XFPZT,Female,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,86.97,6255.49,No
5962-QGFDU,Female,0,No,Yes,53,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),100.42,5337.29,No
9310-QHZHA,Male,1,Yes,Yes,24,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,68.92,1655.09,No
6002-YWDGQ,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,94.25,1122.55,No
6847-HVSBV,Male,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,38.74,108.78,No
1434-VBJXJ,Male,0,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,37.58,1648.01,No
1699-AVWYA,Male,0,Yes,Yes,38,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,84.09,3188.01,No
2762-VLSNL,Female,1,Yes,Yes,45,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),78.17,3514.63,No
9119-VMRKK,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,105.86,5504.7,No
6412-EUNXG,Male,1,No,No,20,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,103.36,2058.96,No
8808-PYBDV,Female,0,Yes,No,11,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,60.71,658.65,No
7115-YGVTN,Male,0,No,No,17,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,83.82,1428.96,No
9169-VQTPF,female,0,Yes,No,19,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,69.6,1300.46,No
6926-XDRGH,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),47.23,3400.65,No
2098-GZXUK,Female,0,No,No,29,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),96.13,2781.68,Yes
3686-UYAHK,Male,1,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.03,238.7,No
2185-VYKVJ,Male,1,No,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,166.22,Yes
4760-WVXGJ,Female,1,Yes,No,39,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,68.49,2668.76,No
2401-HLZZQ,Male,0,No,No,72,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,107.57,7714.44,No
3153-RVBMR,Female,1,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.04,751.17,No
8298-JNJVM,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,94.02,3107.99,No
4701-XHSGA,Female,1,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,89.64,535.17,No
7345-MMUUQ,Female,1,No,Yes,60,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,79.74,4778.34,No
9142-MVSHP,Female,0,Yes,No,3,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.89,244.27,Yes
4190-WUCML,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),99.28,487.59,Yes
1180-MHRCD,Female,1,No,Yes,72,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),88.83,6372.05,No
4130-VARUW,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.84,1143.84,Yes
2858-PAKQG,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,88.56,6342.64,No
4791-GUAJT,Female,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.48,1238.15,No
8531-BDGRA,Male,1,Yes,No,27,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,90.58,2454.24,No
2821-STQVJ,Male,0,No,No,14,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),66.94,950.91,No
1051-LBUCD,Female,0,No,Yes,25,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),50.97,1264.04,No
4672-HNWAR,Male,0,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),117.83,6385.09,No
8863-QHEQD,Female,0,Yes,No,10,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),113.57,1137.46,No
3552-BMLSF,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.99,1313.31,No
9587-GYGKR,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,98.69,2740.01,No
6713-YRGWC,Female,1,Yes,Yes,59,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,103.2,6102.18,No
9623-GASYE,Male,1,No,No,37,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,96.76,3589.05,No
6969-TXPTQ,Female,0,Yes,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.58,236.31,No
3298-KQFUS,Male,0,No,No,65,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),83.02,5387.26,No
4567-WTJDJ,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),38.8,700.9,No
9791-ZMADY,Female,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),46.66,791.73,No
9584-KSTHG,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,104.54,5454.92,No
7476-VSTCY,Female,0,Yes,Yes,53,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Mailed check,63.46,3337.38,No
2750-ZDVEE,Female,0,Yes,No,72,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,50.73,3630.69,No
1667-AMDLE,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,37.41,520.2,No
