customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureSegment,SpendTier,TotalRevenue,TotalRevenueLog,ServiceCount,ContractRiskScore,AvgMonthlySpend
4597-AGZJL,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,85.77,4286.72,No,Loyal,Medium,4286.72,8.363510402111135,1,3,85.73440000000001
8566-GCKCP,Female,0,No,No,4,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),81.04,324.89,Yes,New,Medium,324.89,5.786559901113769,3,3,81.2225
2230-DYYFZ,Female,0,Yes,No,27,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.73,1391.37,No,Regular,Low,1391.37,7.238762610172283,1,3,51.53222222222222
1635-PGEMC,Male,0,No,No,44,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,75.86,3311.2,No,Regular,Medium,3311.2,8.105367900155391,4,2,75.25454545454545
9464-RVGRE,Male,0,No,Yes,19,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,78.04,1486.91,No,Regular,Medium,1486.91,7.305127729692846,5,2,78.25842105263159
2776-JPWNV,Male,0,No,No,68,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),105.84,7201.26,Yes,Loyal,High,7201.26,8.882150144640224,4,3,105.90088235294118
5565-PEZBP,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,101.44,2140.06,No,Regular,High,2140.06,7.6690563124847255,4,3,101.90761904761905
2617-CFCEJ,Male,1,Yes,No,41,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),79.01,3240.97,No,Regular,Medium,3240.97,8.083936448705614,4,2,79.0480487804878
5946-QRWEC,Male,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),98.17,83.77,No,New,High,83.77,4.439941706620314,3,2,83.77
9793-ZKSUZ,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),108.13,1809.46,No,Regular,High,1809.46,7.501336235617254,6,1,106.43882352941176
4549-RQHVE,Male,0,No,No,12,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.24,531.39,No,New,Low,531.39,6.277376303474534,0,3,44.2825
4155-WJYHV,Male,0,Yes,No,49,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),104.1,5094.46,No,Loyal,High,5094.46,8.536105226174154,4,3,103.96857142857142
7981-AEJMP,Female,1,Yes,No,62,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),55.93,3455.45,Yes,Loyal,Low,3455.45,8.14799732978091,2,3,55.733064516129026
6190-NGJAW,Female,0,Yes,No,11,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),83.2,905.08,No,New,Medium,905.08,6.8091276023654945,5,2,82.28
1869-AMNMU,Female,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),40.76,2152.09,No,Loyal,Low,2152.09,7.6746592986272315,2,3,40.60547169811321
3052-UZEXN,Male,0,No,No,18,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.06,1379.6,No,Regular,Medium,1379.6,7.2302734662693755,2,3,76.64444444444445
9736-HKKTJ,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),43.46,636.05,No,Regular,Low,636.05,6.45684814542739,1,3,45.43214285714286
9351-MYRXF,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),110.22,7943.25,No,Loyal,High,7943.25,8.980203675521874,5,3,110.32291666666667
6621-QWVKJ,Female,1,Yes,No,5,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.39,458.2,No,New,Medium,458.2,6.129485845005356,3,3,91.64
3039-ZTMJY,Male,1,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.73,2801.09,No,Loyal,Low,2801.09,7.938120846295466,2,3,43.76703125
5860-TZAGM,Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),101.72,1638.5,No,Regular,High,1638.5,7.402146596284703,4,3,102.40625
7343-VBDRJ,Female,0,Yes,No,44,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.8,3594.31,Yes,Regular,Medium,3594.31,8.187385497313695,3,3,81.68886363636364
1304-DMNDW,Female,0,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),100.03,5032.31,No,Loyal,High,5032.31,8.523833098362571,3,3,100.64620000000001
8409-KVSHY,Female,0,Yes,No,59,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),76.09,4503.93,No,Loyal,Medium,4503.93,8.41292763163093,3,3,76.33779661016949
7747-SGPWW,Male,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,109.3,124.99,No,New,High,124.99,4.836202538722539,5,3,124.99
1287-TNDYX,Male,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,86.54,6212.3,Yes,Loyal,Medium,6212.3,8.734447434750216,5,3,86.28194444444445
8091-EHYKA,Male,1,Yes,Yes,12,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,79.78,962.76,No,New,Medium,962.76,6.870842300958597,4,3,80.23
6930-BYZSR,Male,1,No,No,16,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.73,1632.07,Yes,Regular,High,1632.07,7.398216957942747,5,3,102.004375
1087-PUCSP,Male,0,Yes,No,38,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.92,2884.43,No,Regular,Medium,2884.43,7.967429214629591,4,3,75.90605263157894
1144-VYBLB,Male,0,No,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.57,1582.29,No,Regular,Low,1582.29,7.367260239565002,1,3,37.67357142857143
2528-ETSAR,Male,0,No,Yes,65,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),111.25,7222.43,No,Loyal,High,7222.43,8.88508518832928,5,3,111.11430769230769
8786-GSAXE,Male,1,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,39.88,2016.47,No,Loyal,Low,2016.47,7.60959953014507,2,3,39.53862745098039
9668-NZRJK,Female,0,No,No,30,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),98.98,2974.66,No,Regular,High,2974.66,7.998221142114433,3,2,99.15533333333333
9324-DJXKR,Female,0,No,No,35,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),72.9,2552.99,No,Regular,Medium,2552.99,7.845412121158038,4,2,72.94257142857143
4193-BEDCP,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),101.49,7300.58,No,Loyal,High,7300.58,8.895846042073245,3,1,101.39694444444444
2859-AXALR,Male,0,Yes,Yes,24,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,78.35,1865.14,No,Regular,Medium,1865.14,7.531627405388204,3,1,77.71416666666667
1364-JGJNC,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),37.48,543.37,No,Regular,Low,543.37,6.29962916271958,2,2,38.81214285714286
2552-BVZKV,Male,1,No,Yes,39,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,89.21,2146.02,No,Regular,Medium,2146.02,7.6718361131591015,6,3,55.026153846153846
6546-UEULZ,Female,0,No,No,20,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,96.53,1943.75,No,Regular,High,1943.75,7.572888713086884,5,2,97.1875
1644-SKWTG,Male,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,44.05,705.63,No,Regular,Low,705.63,6.5605071908593295,1,1,44.101875
8835-KYBET,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,42.05,3035.72,No,Loyal,Low,3035.72,8.018533264549118,1,2,42.16277777777778
5152-REXNU,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,106.99,4912.31,No,Regular,High,4912.31,8.499703128081581,4,3,106.78934782608697
9509-XGPES,Male,0,No,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),107.51,4388.89,Yes,Regular,High,4388.89,8.387059448807678,6,3,107.04609756097562
9177-CCXXK,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,41.0,432.48,Yes,New,Low,432.48,6.0718456590547945,1,1,39.31636363636364
8833-ECJVF,Male,0,No,Yes,70,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),84.03,5895.35,Yes,Loyal,Medium,5895.35,8.682088794386814,5,2,84.21928571428572
4201-SUHZV,Male,0,Yes,Yes,52,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,84.07,4369.76,No,Loyal,Medium,4369.76,8.382692186011994,5,2,84.03384615384616
9181-HNJAA,Female,0,No,No,32,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),69.71,2202.21,No,Regular,Low,2202.21,7.697670666816668,4,3,68.8190625
2389-QFLNA,Female,1,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,93.9,197.86,No,New,Medium,197.86,5.292601059551927,3,3,98.93
3986-QRGGX,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),91.55,727.11,No,New,Medium,727.11,6.5904521356834955,2,1,90.88875
5517-HKZCY,Male,1,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,39.36,967.31,No,Regular,Low,967.31,6.875552283942037,1,1,38.6924
3569-MXDTR,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.67,165.26,No,New,Low,165.26,5.113552828102942,2,3,41.315
1335-CSYHB,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,41.7,3019.49,No,Loyal,Low,3019.49,8.013174348863169,1,1,41.93736111111111
5127-HXHZL,Female,0,No,Yes,21,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),72.88,1531.12,No,Regular,Medium,1531.12,7.334407676214705,2,3,72.91047619047619
7787-VSCWW,Male,0,Yes,No,18,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,77.6,1375.86,No,Regular,Medium,1375.86,7.227560823262131,1,1,76.43666666666667
2151-WZMRM,Female,1,Yes,Yes,12,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),76.63,930.98,No,New,Medium,930.98,6.837311355227871,3,3,77.58166666666666
1142-JVKMW,Female,0,Yes,No,16,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,85.76,1377.98,No,Regular,Medium,1377.98,7.229099374424894,5,1,86.12375
7801-QMJKM,Female,0,Yes,No,28,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),76.12,2130.28,No,Regular,Medium,2130.28,7.664478017179092,3,2,76.08142857142857
3203-QQFMV,Female,0,No,No,24,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,75.45,1791.95,No,Regular,Medium,1791.95,7.4916175869921,3,3,74.66458333333334
7185-NJFQR,Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.27,6081.05,Yes,Loyal,High,6081.05,8.713097089183458,4,3,101.35083333333334
2760-LEJGG,Female,0,Yes,No,72,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.12,5121.17,No,Loyal,Low,5121.17,8.541333456368783,4,3,71.12736111111111
3635-WDMDB,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),89.94,1190.44,No,Regular,Medium,1190.44,7.082917938577612,2,3,91.5723076923077
4228-GFRVR,Male,0,No,Yes,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),112.71,1249.32,No,New,High,1249.32,7.131154797533938,5,3,113.57454545454544
4677-TRABP,Female,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.66,407.59,No,Regular,Low,407.59,6.0127122082710125,1,3,31.35307692307692
1416-RQFMH,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.87,4161.5,No,Regular,High,4161.5,8.3338711342887,5,3,101.5
9653-PRSFG,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,100.45,7226.73,No,Loyal,High,7226.73,8.885680296282814,4,3,100.37124999999999
7036-LKZGR,Male,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),39.73,1670.13,No,Regular,Low,1670.13,7.42125532329522,2,1,40.73487804878049
7652-BCGWT,Female,1,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,40.35,2921.6,No,Loyal,Low,2921.6,7.980228910040552,1,2,40.577777777777776
7118-JFTTZ,Female,0,Yes,Yes,53,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,83.53,4409.31,No,Loyal,Medium,4409.31,8.39170026075491,3,3,83.1945283018868
1768-LJGBS,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.79,205.45,Yes,New,Low,205.45,5.330058252332099,1,3,41.089999999999996
7578-MQYPL,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,86.33,5729.18,Yes,Loyal,Medium,5729.18,8.653502222827953,3,3,86.80575757575758
1905-TMGLK,Female,0,No,Yes,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,118.75,3409.34,No,Regular,High,3409.34,8.134567272052044,7,3,117.56344827586207
9491-UXKFJ,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,89.28,2392.17,Yes,Regular,Medium,2392.17,7.780374125920008,2,3,88.5988888888889
2521-NMJKN,Female,1,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),106.88,2220.52,No,Regular,High,2220.52,7.705946925261388,4,3,105.73904761904762
7422-RGKKD,Female,0,No,No,25,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.63,2171.57,No,Regular,Medium,2171.57,7.6836660775640775,5,1,86.86280000000001
5722-HJQDJ,Female,0,No,No,41,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),79.43,3238.79,Yes,Regular,Medium,3238.79,8.083263791870989,5,3,78.99487804878049
6977-UGCNN,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,108.47,2045.39,No,Regular,High,2045.39,7.623832544182459,5,1,107.6521052631579
8548-STVRS,Female,0,No,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),90.05,2056.13,No,Regular,Medium,2056.13,7.629067086489248,2,2,89.39695652173914
4173-PDFUF,Male,1,Yes,Yes,72,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,87.7,6319.81,No,Loyal,Medium,6319.81,8.75160264348549,5,3,87.77513888888889
4183-BFXHE,Female,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),94.48,2078.92,No,Regular,Medium,2078.92,7.640084710417238,6,2,94.49636363636364
6462-ETCKL,Male,1,No,No,56,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,99.94,5583.22,No,Loyal,High,5583.22,8.62770004194692,3,2,99.70035714285714
4964-TLGUG,Male,0,Yes,No,30,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,67.6,2035.42,No,Regular,Low,2035.42,7.618948643233145,4,2,67.84733333333334
2531-UQVPZ,Male,0,No,No,40,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,87.51,3487.68,No,Regular,Medium,3487.68,8.157278720156224,5,3,87.192
7812-FNTQY,Male,0,Yes,No,28,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,91.26,2569.8,No,Regular,Medium,2569.8,7.851972413497132,6,3,91.77857142857144
6534-GPEVQ,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,32.49,954.98,No,Regular,Low,954.98,6.862736992330473,1,1,32.93034482758621
4836-NKQQT,Female,0,No,Yes,17,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.49,1390.21,No,Regular,Medium,1390.21,7.237929151053343,6,3,81.77705882352942
6084-FMJGM,Male,0,Yes,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),51.51,2122.94,No,Regular,Low,2122.94,7.66102813337526,2,3,51.779024390243904
6428-PPXNM,Male,0,Yes,No,43,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),71.41,3062.65,No,Regular,Low,3062.65,8.027362294570752,1,2,71.22441860465116
9461-YMCES,Female,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.72,1671.44,Yes,Regular,High,1671.44,7.422038916919418,7,2,111.42933333333333
7979-WEAUX,Female,0,No,Yes,44,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.58,2183.56,No,Regular,Low,2183.56,7.6891697142537145,2,3,49.626363636363635
4957-QHATN,Female,0,Yes,No,24,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,108.65,2602.62,Yes,Regular,High,2602.62,7.86465806334026,4,3,108.4425
8358-RRBRE,Male,0,Yes,Yes,56,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,73.95,4136.06,Yes,Loyal,Medium,4136.06,8.327740669619475,4,3,73.8582142857143
4589-RJWQU,Male,0,No,No,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,104.42,3255.14,No,Regular,High,3255.14,8.08829772374106,4,1,105.00451612903225
4477-VQSUN,Female,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,42.98,943.39,No,Regular,Low,943.39,6.850539216421709,1,3,42.88136363636364
9714-VYDTP,Female,1,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),42.5,592.21,No,Regular,Low,592.21,6.385548467842524,2,3,42.300714285714285
4802-SMGCK,Female,0,No,No,36,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,84.67,3064.52,No,Regular,Medium,3064.52,8.02797249140263,3,3,85.12555555555555
4657-QGEQV,Female,1,Yes,No,21,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,76.02,1594.74,No,Regular,Medium,1594.74,7.3750928574707535,3,1,75.94
2528-CEUGW,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,43.61,514.41,No,New,Low,514.41,6.244962700435939,1,2,42.8675
6606-WMXTC,Male,0,Yes,No,44,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),87.11,3820.59,No,Regular,Medium,3820.59,8.248421845367284,3,2,86.8315909090909
2478-SFKGD,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,115.88,3242.38,No,Regular,High,3242.38,8.084371274897636,5,1,115.79928571428572
3773-PXAJG,Male,0,No,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,71.54,980.12,No,Regular,Low,980.12,6.888694776243395,3,1,70.00857142857143
8045-NWBHW,Female,0,Yes,No,54,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,73.66,4013.9,Yes,Loyal,Medium,4013.9,8.29776771947044,3,2,74.33148148148149
